Year	Mo	Da	Ho	Lat	Lon	H	Mw	MwUnc	McModel2
2004	7	29	0	36.61	44.64	10	4.3	0.2	0
2004	7	29	5	36.68	27.91	80	4.3	0.2	0
2004	7	30	7	39.62	43.9	10	5	0.2	0
2004	7	30	7	39.82	44.68	10	4.9	0.2	0
2004	7	30	7	39.7	44.04	10	4.6	0.2	0
2004	7	31	2	39.67	44.04	NaN	3.97	0.2	0
2004	7	31	6	39.67	44.03	10	4	0.2	0
2004	8	2	3	45	-24.29	10	3.9	0.2	0
2004	8	3	5	37.33	27.87	13	4.8	0.2	1
2004	8	3	6	70.96	-6.01	8	3.9	0.2	0
2004	8	3	13	37.07	27.7	7	5.3	0.2	1
2004	8	3	14	37	27.73	11	4.1	0.2	1
2004	8	4	3	37.09	27.65	18	5.6	0.2	1
2004	8	4	3	37.11	27.74	1	4.7	0.2	1
2004	8	4	4	37.13	27.74	2	5.3	0.2	1
2004	8	4	4	37.07	27.81	9	4.3	0.2	1
2004	8	4	7	39.7	44.07	9	4.1	0.2	0
2004	8	4	14	37.26	27.9	13	5.4	0.2	1
2004	8	4	14	39.6	44.1	10	4.1	0.2	0
2004	8	4	15	37.14	27.74	8	4.2	0.2	1
2004	8	5	7	37.31	27.87	15	4.2	0.2	1
2004	8	8	8	48.85	-28.14	10	4.1	0.2	0
2004	8	9	18	39.65	43.9	5	4.3	0.2	0
2004	8	9	19	39.58	43.77	7	4.14	0.2	0
2004	8	10	8	39.65	43.82	10	4.3	0.2	0
2004	8	10	16	36.79	-7.08	29	4.2	0.2	1
2004	8	10	23	39.63	44	10	4.26	0.2	0
2004	8	10	23	39.68	44.28	10	4.5	0.2	0
2004	8	11	15	38.34	39.25	NaN	5.46	0.2	1
2004	8	12	5	40.67	43.17	8	4.3	0.2	1
2004	8	12	13	66.53	-17.63	15	3.6	0.2	0
2004	8	12	17	38.43	39.16	NaN	4.06	0.2	0
2004	8	12	21	66.52	-17.63	14	3.9	0.2	0
2004	8	13	5	66.53	-17.62	15	3.9	0.2	0
2004	8	13	15	40.83	26.43	10	4.2	0.2	0
2004	8	13	18	47.51	-27.32	10	3.9	0.2	0
2004	8	13	20	38.38	39.16	10	4.6	0.2	1
2004	8	14	0	38.42	39.22	10	4.8	0.2	1
2004	8	14	20	38.4	39.15	10	4.3	0.2	1
2004	8	15	1	45.45	26.27	119	3.5	0.2	0
2004	8	15	19	39.55	44.28	12	4.03	0.2	0
2004	8	16	3	37.5	44.89	NaN	4.06	0.2	0
2004	8	16	17	50.33	-28.85	10	4.1	0.2	0
2004	8	18	5	36.81	34.35	8	4.8	0.2	1
2004	8	18	13	39.7	43.98	8	4.13	0.2	0
2004	8	18	22	35.97	27.49	29	4.3	0.2	0
2004	8	18	23	35.95	27.46	30	4.6	0.2	0
2004	8	20	11	36.34	27.98	82	4.7	0.2	0
2004	8	20	15	62.13	-25.35	NaN	4.7	0.2	0
2004	8	20	18	62.46	-25.79	10	4.7	0.2	0
2004	8	20	18	62.3	-25.84	10	4.3	0.2	0
2004	8	20	19	62.97	-26.05	10	3.9	0.2	0
2004	8	20	19	62.73	-25.95	10	4	0.2	0
2004	8	20	22	62.08	-25.76	10	5.2	0.2	1
2004	8	20	22	62.56	-26.04	10	4.3	0.2	0
2004	8	20	22	61.98	-25.7	10	4.6	0.2	0
2004	8	21	17	39.85	44.03	7	4.09	0.2	0
2004	8	22	10	38.95	42.33	5	4.22	0.2	1
2004	8	24	12	38.57	23.51	20	4.6	0.2	1
2004	8	24	14	39.68	44.17	6	4.31	0.2	0
2004	8	24	23	68.64	-16.35	21	4.5	0.2	1
2004	8	24	23	68.45	-16.4	10	3.8	0.2	0
2004	8	25	1	39.67	39.65	NaN	3.97	0.2	0
2004	8	25	10	36.88	-9.61	15	4.3	0.2	1
2004	8	26	8	38.67	22.26	11	4.1	0.2	1
2004	8	27	15	39.5	44.17	NaN	4.35	0.2	0
2004	8	27	21	44.15	10.21	5	3.5	0.2	0
2004	8	28	4	46.39	12.91	NaN	4.1	0.2	0
2004	8	28	9	39.4	44.5	25	4.35	0.2	0
2004	8	28	22	41.3	19.56	24	4	0.2	0
2004	8	29	0	46.4	12.88	11	3.8	0.2	0
2004	8	29	6	39.78	43.98	9	4.11	0.2	0
2004	8	29	7	39.63	43.98	9	4.16	0.2	0
2004	8	29	15	66.63	-17.8	14	3.9	0.2	0
2004	8	29	15	39.67	44.18	6	4.03	0.2	0
2004	8	30	1	38.86	43.75	5	4.13	0.2	1
2004	9	1	11	34.61	32.54	11.9	4.15	0.2	1
2004	9	2	15	40.4	43.17	9	4.01	0.2	0
2004	9	3	0	40.7	15.68	NaN	4.5	0.2	0
2004	9	4	8	39.58	43.75	8	4.17	0.2	0
2004	9	7	18	38.68	31.22	10	4.6	0.2	1
2004	9	8	16	38.45	39.14	2	4.4	0.2	1
2004	9	11	17	68.54	-17.35	10	3.6	0.2	0
2004	9	14	18	45.3	14.61	NaN	4.1	0.2	0
2004	9	15	0	39.65	-29.56	17	4.8	0.2	1
2004	9	15	0	39.86	-29.31	10	4.4	0.2	1
2004	9	15	0	39.75	-29.51	10	4.1	0.2	0
2004	9	15	2	39.7	-29.57	10	5.2	0.2	1
2004	9	15	10	66.26	-18.53	14	3.6	0.2	0
2004	9	15	13	38.65	20.42	9	4.1	0.2	0
2004	9	16	1	39.75	20.58	22	4.1	0.2	0
2004	9	16	1	37.77	29.14	5	4.1	0.2	1
2004	9	16	5	38.69	31.2	10	4.2	0.2	1
2004	9	17	2	58.65	-30.8	10	4.9	0.2	1
2004	9	17	2	58.74	-30.99	10	4.1	0.2	0
2004	9	17	2	58.75	-31.14	10	3.7	0.2	0
2004	9	17	2	58.74	-31.11	10	3.9	0.2	0
2004	9	17	2	58.89	-31.21	10	3.9	0.2	0
2004	9	17	5	58.99	-31.38	NaN	4.3	0.2	0
2004	9	17	5	58.8	-30.84	10	5.3	0.2	1
2004	9	17	6	58.89	-31.17	15	4.2	0.2	0
2004	9	17	6	58.79	-31.2	10	3.9	0.2	0
2004	9	17	7	58.82	-31.19	10	5.2	0.2	1
2004	9	17	13	58.69	-31.21	10	4.7	0.2	0
2004	9	17	14	58.83	-31.17	15	5.6	0.2	1
2004	9	17	14	58.84	-31.22	NaN	4.8	0.2	0
2004	9	18	12	42.85	-1.45	7	4.6	0.2	1
2004	9	19	4	63.81	-20.66	9	3.6	0.2	0
2004	9	21	11	54.87	20.14	13	4.6	0.2	1
2004	9	21	13	54.9	20.29	13	4.7	0.2	1
2004	9	21	13	54.17	17.51	NaN	3.5	0.2	0
2004	9	21	14	35.12	27.73	42	4.7	0.2	1
2004	9	21	15	42.35	2.15	NaN	4.5	0.2	1
2004	9	22	3	38.8	44.6	NaN	4.16	0.2	0
2004	9	22	5	35.45	-11.83	30	4.1	0.2	0
2004	9	22	7	42.46	21.85	NaN	4	0.2	0
2004	9	25	14	38.41	39.23	7	4.4	0.2	1
2004	9	25	20	63.47	-23.98	10	3.7	0.2	0
2004	9	25	20	63.48	-23.96	10	4.4	0.2	0
2004	9	26	3	38.3	24.03	20	4.5	0.2	1
2004	9	26	20	35.79	23.11	20	4.1	0.2	1
2004	9	26	21	38.59	43.16	9	4.3	0.2	1
2004	9	26	21	38.61	43.21	5	4.13	0.2	1
2004	9	26	22	37.49	-31.56	10	5	0.2	1
2004	9	27	5	36.8	-12.21	NaN	4.1	0.2	1
2004	9	27	7	46.49	12.9	NaN	3.7	0.2	1
2004	9	27	9	45.7	26.45	166	4.8	0.2	0
2004	9	28	8	36.78	34.36	9	4.5	0.2	1
2004	9	29	12	65.05	-19.52	NaN	3.8	0.2	0
2004	9	29	12	44.65	17.91	14	3.6	0.2	0
2004	9	29	15	40.79	29.02	13	4.1	0.2	1
2004	9	30	9	39.64	38.51	10	4.5	0.2	1
2004	9	30	13	42.84	-1.44	6	4.1	0.2	1
2004	10	1	5	65.04	-19.51	NaN	3.8	0.2	0
2004	10	1	10	47.39	15.17	10	3.7	0.2	0
2004	10	1	18	41.37	44.05	12	4	0.2	0
2004	10	2	8	38.13	43.04	8	4.3	0.2	0
2004	10	2	20	52.16	-31.1	10	4.1	0.2	0
2004	10	4	12	36.76	-11.56	26	4.5	0.2	1
2004	10	4	16	36.94	30.32	6	4.4	0.2	1
2004	10	5	8	39.97	42.23	NaN	4.42	0.2	1
2004	10	5	10	37.41	20.53	44	4.8	0.2	1
2004	10	7	1	36.47	26.79	134	5.6	0.2	1
2004	10	7	7	36.42	22.58	70	4.7	0.2	0
2004	10	8	0	41.43	21.01	25	4.6	0.2	1
2004	10	9	14	71.46	-1.77	10	4.1	0.2	0
2004	10	10	0	35.07	-4.06	22	4	0.2	0
2004	10	10	8	35.41	-11.47	25	4.4	0.2	1
2004	10	11	12	34.13	23.96	25	4.4	0.2	1
2004	10	14	20	58.83	-30.03	10	4.1	0.2	0
2004	10	15	6	35.73	31.61	71	4	0.2	0
2004	10	15	9	41.68	41.43	29	4.3	0.2	1
2004	10	16	15	34.33	33.24	43.7	5.02	0.2	1
2004	10	16	15	34.35	33.25	NaN	4.7	0.2	1
2004	10	16	18	52.03	-31.07	10	3.9	0.2	0
2004	10	18	4	41.9	19.84	NaN	4.2	0.2	0
2004	10	19	13	39	44	NaN	4.3	0.2	1
2004	10	22	5	44.72	22.02	NaN	3.5	0.2	0
2004	10	24	19	38.43	43.58	10	4.58	0.2	1
2004	10	24	19	45.49	26.42	171	4.4	0.2	0
2004	10	25	17	39.4	44.3	10	4.39	0.2	0
2004	10	25	19	38.57	39.66	7.3	3.97	0.2	0
2004	10	27	20	45.78	26.73	99	5.9	0.2	0
2004	10	28	20	45.47	26.33	154	3.5	0.2	0
2004	10	29	14	34.42	32.12	48.3	4.24	0.2	1
2004	10	29	23	39.38	43.21	5	4.13	0.2	1
2004	10	30	5	45.57	26.4	149	3.8	0.2	0
2004	10	30	23	36.73	44.39	5	4.24	0.2	0
2004	11	1	4	42.89	-29.42	10	4.2	0.2	0
2004	11	1	6	62.3	-25.92	10	3.7	0.2	0
2004	11	1	20	64.44	-17.35	5	3.6	0.2	0
2004	11	3	4	63.71	-23.27	11	3.7	0.2	0
2004	11	4	6	35.96	23.15	70	5.3	0.2	0
2004	11	4	14	43.51	-29.09	10	4	0.2	0
2004	11	4	19	52.47	-31.44	10	4.8	0.2	1
2004	11	5	17	39.21	27.72	8	4.7	0.2	1
2004	11	7	17	38.13	44.98	NaN	4.03	0.2	0
2004	11	8	18	38.18	44.51	5	4.22	0.2	1
2004	11	11	14	45.48	26.45	127	3.8	0.2	0
2004	11	11	17	36.68	-9.76	NaN	4.1	0.2	1
2004	11	15	14	35.15	27.81	47	4.1	0.2	0
2004	11	16	13	71.14	-6.13	10	4.2	0.2	0
2004	11	17	1	35.05	32.78	63.5	4.32	0.2	1
2004	11	17	11	45.73	26.72	127	4.4	0.2	0
2004	11	18	0	35.92	21.9	10	4.3	0.2	0
2004	11	18	12	66.52	-17.53	20	3.8	0.2	0
2004	11	19	3	66.25	-17.89	14	3.7	0.2	0
2004	11	21	3	40.53	42.47	6	4.11	0.2	1
2004	11	21	13	43.49	-28.93	10	4.2	0.2	0
2004	11	21	20	41.02	19.57	26	4.4	0.2	0
2004	11	22	9	45.57	26.43	151	4.1	0.2	0
2004	11	22	12	66.26	-18.46	10	3.9	0.2	0
2004	11	22	19	38.52	25.61	15	4.9	0.2	1
2004	11	23	2	40.33	20.62	7	5.5	0.2	1
2004	11	23	4	40.87	19.51	21	4.4	0.2	0
2004	11	23	11	34.49	32.01	39.4	4.41	0.2	1
2004	11	23	18	45.76	26.73	130	4	0.2	0
2004	11	24	11	45.48	-27.93	10	4.4	0.2	1
2004	11	24	22	45.63	10.49	NaN	5	0.2	1
2004	11	25	6	43.13	15.45	NaN	5.3	0.2	1
2004	11	27	1	44.87	15.03	NaN	3.6	0.2	0
2004	11	27	8	39.34	-11.86	NaN	4.4	0.2	1
2004	11	29	1	43.07	15.36	10	4.1	0.2	0
2004	11	29	6	43.07	15.47	10	4	0.2	0
2004	11	29	6	36.92	21.4	59	4.4	0.2	0
2004	11	30	0	34.43	25.45	36	4.1	0.2	1
2004	11	30	17	49.39	19.86	10	4.5	0.2	1
2004	11	30	23	66.56	-18	10	3.8	0.2	0
2004	12	2	0	34.95	-2.96	8	4.9	0.2	1
2004	12	2	3	45.72	26.7	139	3.7	0.2	0
2004	12	2	13	34.99	-2.99	NaN	4.9	0.2	1
2004	12	2	15	39.26	27.96	11	4.6	0.2	1
2004	12	2	18	49.77	19.81	10	3.8	0.2	0
2004	12	3	8	43.09	15.5	NaN	4.6	0.2	1
2004	12	3	10	34.9	-2.94	NaN	4.3	0.2	1
2004	12	4	0	34.99	-3	12	5.1	0.2	1
2004	12	4	10	39.95	40.83	5	4.6	0.2	1
2004	12	4	13	34.92	-2.98	NaN	4.3	0.2	1
2004	12	4	15	35	-3.09	NaN	4.2	0.2	1
2004	12	4	15	34.96	-3.02	NaN	4.5	0.2	1
2004	12	4	22	45.94	12	NaN	4.2	0.2	0
2004	12	5	1	48.08	8.04	9	4.6	0.2	1
2004	12	5	3	34.92	-2.99	NaN	4.2	0.2	1
2004	12	6	8	66.5	-17.5	15	3.7	0.2	0
2004	12	7	7	39.22	44.15	16	4.25	0.2	0
2004	12	7	14	40.08	19.77	15	4.2	0.2	0
2004	12	9	0	34.97	-3.08	12	4.5	0.2	1
2004	12	9	2	42.79	13.79	NaN	4.2	0.2	0
2004	12	9	18	42.04	20.38	12	4.6	0.2	1
2004	12	9	23	45.69	26.52	160	3.5	0.2	0
2004	12	11	20	34.8	22.86	41	4.1	0.2	1
2004	12	11	21	39.21	21.64	12	4.5	0.2	1
2004	12	12	0	40.57	32.93	10	4.3	0.2	1
2004	12	12	11	41.01	9.97	NaN	4.1	0.2	0
2004	12	13	2	38.58	44.36	NaN	4.39	0.2	1
2004	12	13	14	36.27	-9.99	53	4.8	0.2	1
2004	12	14	10	40.24	34.35	NaN	4.15	0.2	1
2004	12	14	16	45.44	26.39	133	3.5	0.2	0
2004	12	14	22	39.77	36.73	10	4.3	0.2	1
2004	12	15	6	36.34	15.59	5	4.1	0.2	1
2004	12	15	8	45.78	26.78	98	3.6	0.2	0
2004	12	17	1	43.09	15.37	NaN	4.5	0.2	1
2004	12	17	4	40.57	43.47	32	4.22	0.2	1
2004	12	18	9	40.9	10.17	NaN	4.6	0.2	0
2004	12	19	23	36.87	21.23	53	4.5	0.2	0
2004	12	20	5	46.64	-27.39	10	4.4	0.2	1
2004	12	20	23	37.05	28.26	11	5.4	0.2	1
2004	12	21	0	37.05	28.19	10	4.2	0.2	1
2004	12	22	9	41.35	-29.45	10	4.2	0.2	0
2004	12	23	8	41.44	-29.25	10	4.7	0.2	1
2004	12	23	19	41.47	-29.3	10	4.5	0.2	1
2004	12	24	19	66.26	-16.72	10	4.2	0.2	1
2004	12	25	5	41.53	-29.24	10	4.2	0.2	0
2004	12	25	17	41.29	-29.44	10	4.4	0.2	1
2004	12	25	20	34.47	32.14	46.8	4.5	0.2	1
2004	12	26	3	45.71	26.68	133	3.5	0.2	0
2004	12	26	8	36.01	27.39	50	4.3	0.2	0
2004	12	28	2	71.69	-2.17	10	3.7	0.2	0
2004	12	28	6	41.15	34.43	0.1	4.24	0.2	1
2004	12	28	15	36.98	28.21	13	4.4	0.2	1
2004	12	28	20	36.94	28.2	18	4.3	0.2	1
2004	12	29	22	40.38	32.93	10	4.6	0.2	1
2004	12	30	4	36.88	14.68	NaN	4.2	0.2	0
2004	12	30	18	38.55	43.9	5	4.15	0.2	1
2005	1	1	10	38.07	42.78	25	4.47	0.2	0
2005	1	2	5	39.26	42.22	30	4.79	0.2	1
2005	1	3	18	36.94	44.49	10	4.3	0.2	0
2005	1	3	21	37.62	23.31	125	4.8	0.2	1
2005	1	4	0	35.93	-4.82	53	4.7	0.2	1
2005	1	5	8	50.94	-29.82	10	4.7	0.2	1
2005	1	5	15	66.49	-17.54	10	3.8	0.2	0
2005	1	5	15	66.49	-17.54	10	4.9	0.2	1
2005	1	5	15	66.49	-17.55	11	4.2	0.2	0
2005	1	5	15	66.49	-17.54	10	4	0.2	0
2005	1	5	15	66.5	-17.5	10	3.6	0.2	0
2005	1	5	15	66.49	-17.55	10	3.8	0.2	0
2005	1	5	16	66.49	-17.56	10	3.7	0.2	0
2005	1	5	23	66.51	-17.54	13	4.1	0.2	0
2005	1	5	23	66.51	-17.54	13	4.4	0.2	0
2005	1	6	4	37.61	-15.38	10	5.2	0.2	1
2005	1	6	4	66.5	-17.54	11	3.6	0.2	0
2005	1	6	14	66.49	-17.54	12	3.6	0.2	0
2005	1	8	14	37.14	21.05	27	4.7	0.2	1
2005	1	10	10	45.71	26.76	111	3.7	0.2	0
2005	1	10	12	45.68	26.59	102	3.8	0.2	0
2005	1	10	23	37.01	27.81	17	5.6	0.2	1
2005	1	11	4	37.02	27.74	14	5.2	0.2	1
2005	1	11	8	37.08	27.78	54	4.2	0.2	1
2005	1	13	2	39.85	42.76	34	4.16	0.2	1
2005	1	13	11	39.19	27.72	13	4.2	0.2	1
2005	1	14	7	46.2	14.05	12	3.9	0.2	0
2005	1	14	8	46.19	13.82	5	3.8	0.2	0
2005	1	15	5	57.35	-31.1	10	4.4	0.2	0
2005	1	15	10	63.77	-22.88	9	3.8	0.2	0
2005	1	15	10	63.78	-22.89	9	4.2	0.2	0
2005	1	16	3	40.04	19.75	20	4	0.2	0
2005	1	17	5	66.5	-17.55	13	4.1	0.2	0
2005	1	17	17	39.94	40.72	5	4.6	0.2	1
2005	1	18	8	47.51	-27.46	10	4	0.2	0
2005	1	18	17	36.9	27.71	12	4.2	0.2	1
2005	1	19	18	34.57	25.09	53	4.1	0.2	0
2005	1	21	13	34.46	32.03	42.1	4.24	0.2	1
2005	1	22	19	34.1	26.21	37	4.3	0.2	1
2005	1	23	20	36.9	27.67	8	4.2	0.2	1
2005	1	23	22	35.79	29.58	22	5.9	0.2	1
2005	1	25	15	37.8	44.13	19	5	0.2	0
2005	1	25	15	37.56	43.78	NaN	5.02	0.2	0
2005	1	25	16	36.65	35.23	24	4.4	0.2	1
2005	1	25	16	37.59	43.8	NaN	4.67	0.2	0
2005	1	25	16	37.74	44.16	26	4.8	0.2	0
2005	1	25	16	37.8	44.15	13	4.3	0.2	0
2005	1	25	16	37.66	43.71	15.3	5.9	0.2	0
2005	1	25	16	37.71	44.29	13	4.4	0.2	0
2005	1	25	16	38.39	43.33	NaN	4	0.2	0
2005	1	25	16	38.05	44.27	30	4.3	0.2	1
2005	1	25	17	37.88	44.07	40	4.5	0.2	0
2005	1	25	17	37.8	43.93	13	4.3	0.2	0
2005	1	25	17	37.78	43.9	3	4.3	0.2	0
2005	1	25	17	37.71	44.21	25	4.8	0.2	0
2005	1	25	18	37.74	43.94	25	4.3	0.2	0
2005	1	26	0	37.7	43.6	5	4.4	0.2	0
2005	1	26	11	37.8	44.09	11	4.4	0.2	0
2005	1	26	12	37.59	44.08	28	4.4	0.2	0
2005	1	26	15	37.78	44.11	23	4.4	0.2	0
2005	1	27	16	37.82	44.03	9	4.06	0.2	0
2005	1	27	22	39.04	43.72	53.7	4.22	0.2	1
2005	1	27	1	37.78	44.23	9	4.3	0.2	0
2005	1	28	0	34.66	23.4	34	4.9	0.2	1
2005	1	28	14	71.7	-11.79	7	4.4	0.2	1
2005	1	28	16	71.67	-11.8	15	3.8	0.2	0
2005	1	29	0	37.88	-1.78	10	4.8	0.2	1
2005	1	29	7	39.79	42.81	49.5	4.22	0.2	1
2005	1	29	13	37.77	43.97	4	4.4	0.2	0
2005	1	29	14	38.23	29.69	7	4.2	0.2	1
2005	1	29	18	38.18	26.64	5	4.8	0.2	1
2005	1	30	6	38.88	44.72	NaN	4.41	0.2	0
2005	1	30	10	38.43	44.8	9	4.45	0.2	1
2005	1	30	16	35.71	29.55	41	5.4	0.2	1
2005	1	31	0	38.61	44.75	29	4.24	0.2	0
2005	1	31	1	37.58	20.18	24	5.8	0.2	1
2005	1	31	3	38.58	44.65	5	4.67	0.2	1
2005	1	31	20	65.89	-10	19	5.2	0.2	1
2005	2	1	5	43.32	-12.95	NaN	4.5	0.2	1
2005	2	2	2	43.16	15.43	10	4.2	0.2	0
2005	2	2	18	39.32	44.52	7	4.23	0.2	0
2005	2	2	21	37.82	43.9	4	4.3	0.2	0
2005	2	2	23	37.71	43.63	6	4.8	0.2	0
2005	2	3	0	37.82	-1.79	10	4.2	0.2	1
2005	2	3	0	38.21	43.75	60	4.13	0.2	1
2005	2	3	7	37.77	43.88	22	4.4	0.2	0
2005	2	3	16	36.76	-11.04	NaN	4.4	0.2	1
2005	2	4	0	37.77	43.76	8	4.8	0.2	0
2005	2	4	4	63.6	-23.48	NaN	3.7	0.2	0
2005	2	5	21	37.38	-13.84	NaN	4.1	0.2	1
2005	2	8	7	41.28	32.09	NaN	4.06	0.2	0
2005	2	8	16	34.42	26.69	80	5	0.2	1
2005	2	12	3	38.2	44.9	6	4.16	0.2	1
2005	2	12	11	35.42	-11.62	NaN	4.3	0.2	1
2005	2	12	12	39.96	19.7	10	4.3	0.2	0
2005	2	13	0	41.78	43.45	15	4.3	0.2	0
2005	2	13	0	37	-11.12	NaN	4.2	0.2	1
2005	2	14	5	41.39	-29.18	15	4.8	0.2	1
2005	2	14	18	39.5	44.02	13	4.21	0.2	0
2005	2	17	7	45.57	26.56	113	3.8	0.2	0
2005	2	17	10	38.05	-10.04	42	4.2	0.2	1
2005	2	18	4	34.93	-2.97	NaN	4.4	0.2	1
2005	2	18	13	38.81	39	4	4.4	0.2	1
2005	2	20	15	34.72	23.6	43	4.3	0.2	1
2005	2	20	20	59.46	-30.28	10	4.3	0.2	0
2005	2	23	20	34.88	24.72	10	4.3	0.2	1
2005	2	24	1	51.06	-30.01	10	4.1	0.2	0
2005	2	25	7	41.02	43.97	13	3.95	0.2	0
2005	2	28	22	49.66	-29	10	3.9	0.2	0
2005	3	2	3	69.55	-15.07	10	4.1	0.2	0
2005	3	2	4	38.63	15.48	221	4.2	0.2	0
2005	3	2	18	43.74	21.16	10	4	0.2	0
2005	3	2	23	39.2	42	10	4.79	0.2	1
2005	3	3	18	36.71	-11.33	71	4.2	0.2	0
2005	3	4	5	35.94	-13.72	NaN	4.2	0.2	0
2005	3	4	14	68.98	-16.19	10	4.2	0.2	0
2005	3	6	8	37.85	43.76	16	4.5	0.2	0
2005	3	6	15	38.63	44.82	13	4.05	0.2	0
2005	3	6	21	45.62	15.05	NaN	3.8	0.2	0
2005	3	6	22	45.66	26.51	160	4.1	0.2	0
2005	3	7	3	36.43	-10.78	NaN	4.1	0.2	1
2005	3	7	20	36.3	21.76	66	4.1	0.2	0
2005	3	7	20	38.37	44.62	8	4.16	0.2	1
2005	3	7	20	45.63	26.5	125	3.6	0.2	0
2005	3	9	5	45.26	-27.97	10	4.4	0.2	1
2005	3	9	8	35.51	21.35	40	4.8	0.2	1
2005	3	9	8	35.36	21.26	37	4.1	0.2	1
2005	3	9	14	45.32	14.71	15	4.1	0.2	0
2005	3	9	20	35.4	21.42	52	4.3	0.2	1
2005	3	11	11	42.38	19.86	5	4.3	0.2	1
2005	3	12	7	39.36	40.95	19.6	5.6	0.2	1
2005	3	12	8	39.35	40.86	13	4.3	0.2	1
2005	3	12	8	39.39	40.9	10	4.4	0.2	1
2005	3	13	3	39	44.62	8	4.36	0.2	0
2005	3	14	1	39.3	40.86	21.8	5.8	0.2	1
2005	3	14	4	39.42	40.78	10	4.8	0.2	1
2005	3	14	12	37.92	44.21	26	4.06	0.2	0
2005	3	15	11	45.44	-27.85	10	4.5	0.2	1
2005	3	15	20	39.23	40.97	10	4.3	0.2	1
2005	3	18	12	39.38	40.87	10	4.3	0.2	1
2005	3	18	13	39.41	40.74	6	4.3	0.2	1
2005	3	20	0	37.52	22	15	4.3	0.2	0
2005	3	20	19	37.6	22.08	7	4.3	0.2	1
2005	3	21	17	35.84	-16.97	10	4.4	0.2	1
2005	3	22	0	34.93	-2.98	NaN	4.4	0.2	1
2005	3	22	16	34.94	-2.91	NaN	4.3	0.2	1
2005	3	23	0	46.17	12.73	9	3.5	0.2	0
2005	3	23	1	36.33	-5.93	44	4.2	0.2	1
2005	3	23	21	39.4	40.87	17.1	5.6	0.2	1
2005	3	23	23	39.39	40.79	10	4.8	0.2	1
2005	3	24	3	50.66	-22.87	10	4.5	0.2	1
2005	3	24	18	68.01	-18.22	10	3.6	0.2	0
2005	3	24	21	44.41	17.59	40	3.6	0.2	0
2005	3	24	21	44.52	16.93	40	3.6	0.2	0
2005	3	25	6	39.44	40.72	16	4.4	0.2	1
2005	3	25	23	44.54	7.33	10	3.7	0.2	0
2005	3	25	23	45.51	26.28	118	3.6	0.2	0
2005	3	30	6	38.75	44.79	14	4.13	0.2	0
2005	3	31	14	35.31	25.85	37	4.4	0.2	0
2005	4	1	4	39.4	40.82	10	4.5	0.2	1
2005	4	2	6	45.59	26.47	147	3.7	0.2	0
2005	4	4	17	45.97	-1.33	NaN	3.7	0.2	1
2005	4	4	18	45.42	26.36	141	4.1	0.2	0
2005	4	6	19	39.62	43.93	10	4.03	0.2	0
2005	4	8	14	63.43	-23.97	NaN	3.8	0.2	0
2005	4	8	14	63.31	-23.99	5	3.7	0.2	0
2005	4	11	12	71.86	-0.99	NaN	4.5	0.2	1
2005	4	12	0	43.09	13.38	NaN	4.2	0.2	0
2005	4	13	18	44.69	9.33	NaN	4.1	0.2	1
2005	4	14	8	38.84	44.66	12.9	4.13	0.2	0
2005	4	15	19	45.62	26.52	144	3.7	0.2	0
2005	4	16	11	39.5	15.08	307	4.1	0.2	0
2005	4	16	23	35.24	32.54	42	4.6	0.2	0
2005	4	18	6	45.95	-1.38	NaN	3.8	0.2	1
2005	4	18	10	44.72	9.35	NaN	4	0.2	1
2005	4	19	7	44.77	9.72	25	4	0.2	1
2005	4	19	8	44.77	9.69	26	3.8	0.2	1
2005	4	22	1	63.21	-24.54	10	3.6	0.2	0
2005	4	22	15	35.47	15.17	7	4.3	0.2	1
2005	4	23	6	39.67	44.2	7	4.28	0.2	0
2005	4	23	9	39.7	44.22	8	4.31	0.2	0
2005	4	23	10	39.68	44.2	8	4.38	0.2	0
2005	4	23	19	39.46	16.83	19	4.4	0.2	0
2005	4	24	18	45.59	14.25	12	4.1	0.2	0
2005	4	29	17	36.13	-8.56	59	4.5	0.2	1
2005	4	29	22	40.66	34.79	9	4.9	0.2	1
2005	4	29	22	71.5	-4	10	4.2	0.2	0
2005	4	29	23	71.54	-3.67	10	4.2	0.2	0
2005	4	30	8	44.69	9.32	9	3.8	0.2	1
2005	5	1	4	44.99	-28.19	10	5	0.2	1
2005	5	1	20	35	25.15	28	4.1	0.2	0
2005	5	2	21	35.68	25.23	16	4.3	0.2	1
2005	5	3	9	44.93	-28.21	10	4.4	0.2	1
2005	5	4	2	41	42.67	60	4.72	0.2	1
2005	5	6	2	41.12	42.88	10	4.33	0.2	1
2005	5	9	6	45.48	26.31	146	4.1	0.2	0
2005	5	10	16	62.29	-26.29	10	3.9	0.2	0
2005	5	10	16	62.3	-26.21	10	4.6	0.2	0
2005	5	10	16	62.16	-26.55	10	4.7	0.2	0
2005	5	10	17	62.16	-26.48	5	4.2	0.2	0
2005	5	10	21	61.86	-25.36	10	4.7	0.2	0
2005	5	10	21	62.11	-26.42	10	4.1	0.2	0
2005	5	10	21	62.11	-25.99	10	3.7	0.2	0
2005	5	10	21	62.23	-26.66	10	4.2	0.2	0
2005	5	10	21	62.23	-26.46	4	3.9	0.2	0
2005	5	10	21	61.88	-25.42	10	5.2	0.2	1
2005	5	10	21	62.12	-25.76	10	4.8	0.2	0
2005	5	10	21	61.18	-25.94	10	3.7	0.2	0
